SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Sellafield,W/A Commercial,,COD - Cod,19/01/2022,22-94,130±24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,COD - Cod,05/07/2022,22-1010,NA,NA,NA,27±5.1,20,NA,NA,NA,NA,NA,NA,NA,NA,0.00050±0.00011,<0.22,0.0057±0.00043,ND,0.0027±0.00026,ND,130±8.6,<17,<0.05,<0.05,<0.17,<0.04,<0.13,<0.14,<0.86,<0.37,<0.56,<0.49,<0.08,<0.38,<0.11,ND,<0.09,1.6±0.13,<0.36,<0.14,<0.13,<0.17
Sellafield,W/A Commercial,,COD - Cod,05/07/2022,22-1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49±0.049,0.013±0.0039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,25/01/2022,22-109,NA,NA,NA,34±4.0,15,NA,NA,NA,NA,NA,NA,NA,NA,0.024±0.0027,0.55±0.19,0.67±0.043,ND,0.15±0.0084,0.0013±0.0015,81±5.4,<1.3,<0.03,<0.02,<0.05,<0.04,<0.09,<0.05,<0.13,<0.11,<0.09,<0.31,<0.05,<0.12,<0.07,ND,<0.03,0.97±0.08,<0.18,<0.11,<0.07,0.58±0.07
Sellafield,W/A Commercial,,NEP - Norway lobster,25/01/2022,22-110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99±0.092,0.046±0.0061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,25/01/2022,22-111,85±19,<25,<25,NA,NA,NA,NA,NA,NA,0.023±0.014,NA,NA,0.00044±0.000071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,23/08/2022,22-1269,NA,NA,NA,34±4.4,15,NA,NA,NA,NA,NA,NA,NA,NA,0.017±0.0033,0.35±0.26,0.87±0.088,ND,0.13±0.010,ND,64±4.3,<1.2,<0.03,<0.03,<0.05,<0.03,<0.11,<0.06,<0.09,<0.09,<0.08,<0.29,<0.04,<0.10,<0.08,ND,<0.02,0.86±0.08,<0.20,<0.10,<0.09,0.88±0.21
Sellafield,W/A Commercial,,NEP - Norway lobster,23/08/2022,22-1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99±0.094,0.033±0.0069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,30/01/2023,22-2027,NA,NA,NA,NA,NA,NA,0.080±0.022,7.1±0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,25/01/2022,22-106,NA,NA,NA,41±5.4,18,NA,NA,NA,NA,NA,NA,NA,NA,0.00039±0.000092,<0.32,0.0057±0.00052,ND,0.0024±0.00024,ND,79±5.3,<1.7,<0.04,<0.03,<0.06,<0.07,<0.09,<0.07,<0.13,<0.11,<0.10,<0.35,<0.05,<0.13,<0.09,ND,<0.06,1.1±0.10,<0.25,<0.11,<0.11,<0.14
Sellafield,W/A Commercial,,PLE - European plaice,25/01/2022,22-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5±0.29,0.23±0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,25/01/2022,22-108,63±19,<25,26±20,NA,NA,NA,NA,NA,NA,0.020±0.016,NA,NA,<0.000021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,23/08/2022,22-1267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1±0.17,0.24±0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,23/08/2022,22-1268,NA,NA,NA,46±5.5,21,NA,NA,NA,NA,NA,NA,NA,NA,0.00086±0.00026,<0.30,0.0095±0.00088,ND,0.0059±0.00093,ND,86±6.4,<0.86,<0.04,<0.03,<0.06,<0.05,<0.17,<0.06,<0.13,<0.11,<0.09,<0.39,<0.07,<0.15,<0.10,<2.1,<0.06,0.69±0.08,<0.22,<0.16,<0.09,<0.05
Sellafield,W/A Commercial,,PLE - European plaice,30/01/2023,22-2028,NA,NA,NA,NA,NA,NA,<0.046,1.4±0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,RFW - Round fish - white,19/01/2022,22-95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92±0.12,0.023±0.0065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,RFW - Round fish - white,30/01/2023,22-2029,NA,NA,NA,NA,NA,NA,<0.030,<0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,08/03/2022,22-307,NA,NA,NA,38±5.9,23,NA,NA,NA,NA,NA,NA,NA,NA,0.49±0.063,13±0.84,7.4±0.54,ND,3.5±0.22,ND,18±2.0,<0.87,<0.06,<0.04,<0.07,0.20±0.09,<0.15,<0.09,<0.10,<0.13,<0.10,<0.56,<0.08,<0.18,<0.15,<0.55,<0.05,1.7±0.17,<0.34,<0.20,<0.15,6.6±0.47
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,08/03/2022,22-308,87±20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,08/03/2022,22-309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.6,1.4±0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,02/08/2022,22-1159,NA,NA,NA,51±6.1,23,NA,NA,NA,NA,NA,NA,NA,NA,0.43±0.056,9.7±0.66,5.1±0.41,ND,2.5±0.17,ND,24±1.9,<1.2,<0.04,<0.03,<0.06,0.07±0.04,<0.14,<0.06,<0.11,<0.11,<0.09,<0.79,<0.05,<0.16,<0.10,<6.7,<0.05,1.1±0.11,<0.17,<0.11,<0.10,5.9±0.40
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,02/08/2022,22-1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45±3.8,1.3±0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,30/01/2023,22-2033,NA,NA,NA,NA,NA,NA,0.48±0.049,13±1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sizewell,,CROP,CAR - Carrot,26/07/2022,22-1089,NA,NA,<2.2,17±1.6,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120±8.0,NA,NA,NA,NA,<0.05,NA,<0.04,<0.04,<0.07,<0.06,<0.35,<0.05,NA,<0.08,NA,<0.04,<0.04,<0.23,<0.15,<0.12,NA
Sizewell,,CROP,WHT - Wheat,10/08/2022,22-1198,NA,NA,<3.8,93±8.4,NA,1.6±0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140±12,NA,NA,NA,NA,<0.03,NA,<0.04,<0.04,<0.04,<0.04,<0.28,<0.06,NA,<0.08,NA,<0.03,<0.03,<0.34,<0.10,<0.15,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,09/03/2022,22-337,NA,NA,<2.0,18±1.4,NA,0.40±0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±3.8,NA,NA,NA,NA,<0.06,NA,<0.07,<0.08,<0.11,<0.06,<0.48,<0.07,NA,<0.11,NA,<0.03,<0.05,<0.31,<0.18,<0.15,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,01/06/2022,22-751,NA,NA,<2.0,14±1.3,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.6,NA,NA,NA,NA,<0.02,NA,<0.04,<0.04,<0.05,<0.04,<0.22,<0.03,NA,<0.06,NA,<0.02,<0.02,<0.36,<0.07,<0.12,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,30/09/2022,22-1544,NA,NA,<2.2,15±1.4,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.4,NA,NA,NA,NA,<0.04,NA,<0.06,<0.11,<0.12,<0.09,<0.33,<0.05,NA,<0.09,NA,<0.03,0.07±0.04,<0.40,<0.12,<0.11,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,02/02/2023,22-2043,NA,NA,<2.2,25±2.3,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61±4.9,NA,NA,NA,NA,<0.06,NA,<0.07,<0.20,<0.16,<0.19,<0.43,<0.07,NA,<0.13,NA,<0.04,<0.04,<0.25,<0.16,<0.11,NA
Sizewell,,SI93,UMK-Unpasteurised Milk,15/06/2022,22-859,NA,NA,<2.0,22±2.0,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.7,NA,NA,NA,NA,<0.02,NA,<0.04,<0.05,<0.06,<0.05,<0.23,<0.03,NA,<0.06,NA,<0.04,<0.02,<0.21,<0.08,<0.12,NA
Sizewell,,SI93,UMK-Unpasteurised Milk,14/09/2022,22-1390,NA,NA,<4.4,16±1.5,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62±5.0,NA,NA,NA,NA,<0.06,NA,<0.06,<0.12,<0.12,<0.11,<0.40,<0.07,NA,<0.12,NA,<0.03,<0.04,<0.24,<0.16,<0.11,NA
Sizewell,,SI93,UMK-Unpasteurised Milk,21/12/2022,22-1940,NA,NA,<2.2,24±2.2,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62±4.9,NA,NA,NA,NA,<0.06,NA,<0.06,<0.14,<0.14,<0.13,<0.42,<0.07,NA,<0.13,NA,<0.04,<0.04,<0.23,<0.16,<0.11,NA
Sizewell,R Alde - Martello Tower,,OYG - Pacific oyster,17/02/2022,22-249,NA,NA,NA,12±2.7,11,NA,NA,NA,NA,NA,NA,NA,NA,0.00090±0.00010,NA,0.0021±0.00020,ND,0.0053±0.00034,0.000025±0.000018,43±3.3,<0.28,<0.02,<0.01,<0.05,<0.03,<0.09,<0.03,<0.03,<0.05,<0.03,<0.23,<0.04,<0.06,<0.06,<0.12,<0.04,<0.04,<0.12,<0.09,<0.06,<0.03
Sizewell,Sizewell Fish,,CRE - Edible crab,17/05/2022,22-650,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73±5.1,<0.96,<0.05,<0.04,<0.06,<0.05,<0.11,<0.08,<0.10,<0.12,<0.08,<0.46,<0.06,<0.13,<0.13,<1.1,<0.05,<0.05,<0.33,<0.16,<0.16,<0.31
Sizewell,Sizewell Fish,,ESB - European sea bass,17/05/2022,22-649,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130±8.5,<0.76,<0.04,<0.03,<0.05,<0.04,<0.20,<0.07,<0.07,<0.10,<0.06,<0.39,<0.06,<0.10,<0.11,<0.78,<0.04,0.22±0.07,<0.27,<0.15,<0.13,<0.17
Sizewell,Sizewell Fish,,SOL - Sole (Dover sole),21/06/2022,22-915,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110±6.9,<2.1,<0.04,<0.03,<0.07,<0.04,<0.10,<0.07,<0.16,<0.13,<0.13,<0.35,<0.05,<0.14,<0.09,ND,<0.02,0.07±0.04,<0.19,<0.12,<0.11,<0.14
South East,,SO04,UMK-Unpasteurised Milk,19/01/2022,22-77,NA,NA,NA,NA,NA,NA,0.028±0.030,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,16/02/2022,22-237,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,16/03/2022,22-371,NA,NA,NA,NA,NA,NA,0.020±0.016,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,14/04/2022,22-514,NA,NA,NA,NA,NA,NA,0.017±0.016,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,18/05/2022,22-683,NA,NA,NA,NA,NA,NA,<0.019,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,15/06/2022,22-827,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,15/06/2022,22-828,NA,NA,NA,13±1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,13/07/2022,22-1032,NA,NA,NA,NA,NA,NA,0.017±0.015,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,10/08/2022,22-1236,NA,NA,NA,NA,NA,NA,0.019±0.018,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,28/09/2022,22-1457,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,12/10/2022,22-1713,NA,NA,NA,NA,NA,NA,0.032±0.034,NA,<0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,16/11/2022,22-1728,NA,NA,NA,NA,NA,NA,0.014±0.012,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,21/12/2022,22-1920,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,26/01/2022,22-139,NA,NA,NA,NA,NA,NA,0.013±0.012,NA,<0.030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,23/02/2022,22-265,NA,NA,NA,NA,NA,NA,0.019±0.015,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,06/04/2022,22-470,NA,NA,NA,NA,NA,NA,0.036±0.036,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,27/04/2022,22-561,NA,NA,NA,NA,NA,NA,0.011±0.013,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,25/05/2022,22-718,NA,NA,NA,NA,NA,NA,0.018±0.015,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,29/06/2022,22-935,NA,NA,NA,NA,NA,NA,0.014±0.012,NA,<0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,29/06/2022,22-936,NA,NA,NA,22±2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,27/07/2022,22-1135,NA,NA,NA,NA,NA,NA,0.030±0.015,NA,<0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,24/08/2022,22-1363,NA,NA,NA,NA,NA,NA,<0.019,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,28/09/2022,22-1458,NA,NA,NA,NA,NA,NA,0.020±0.018,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,30/11/2022,22-1780,NA,NA,NA,NA,NA,NA,0.012±0.013,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,21/12/2022,22-1922,NA,NA,NA,NA,NA,NA,0.013±0.013,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,19/01/2022,22-78,NA,NA,NA,NA,NA,NA,0.015±0.017,NA,<0.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,16/02/2022,22-238,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,16/03/2022,22-372,NA,NA,NA,NA,NA,NA,0.034±0.033,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,06/04/2022,22-481,NA,NA,NA,NA,NA,NA,0.020±0.013,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,18/05/2022,22-684,NA,NA,NA,NA,NA,NA,<0.018,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,15/06/2022,22-829,NA,NA,NA,NA,NA,NA,0.022±0.014,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,15/06/2022,22-830,NA,NA,NA,11±1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,06/07/2022,22-976,NA,NA,NA,NA,NA,NA,<0.019,NA,<0.050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,10/08/2022,22-1223,NA,NA,NA,NA,NA,NA,<0.021,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,14/09/2022,22-1378,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,12/10/2022,22-1562,NA,NA,NA,NA,NA,NA,0.018±0.013,NA,<0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,16/11/2022,22-1729,NA,NA,NA,NA,NA,NA,0.034±0.033,NA,<0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,07/12/2022,22-1829,NA,NA,NA,NA,NA,NA,0.023±0.015,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,12/01/2022,22-37,NA,NA,NA,NA,NA,NA,0.030±0.034,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,16/02/2022,22-239,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South Mercia,,SM02,UMK-Unpasteurised Milk,09/03/2022,22-353,NA,NA,NA,NA,NA,NA,0.032±0.033,NA,<0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
