SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Dungeness,,DU85,UMK-Unpasteurised Milk,05/01/2024,23-2541,NA,NA,<1.5,20±4.7,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.5,NA,NA,NA,NA,<0.04,NA,<0.06,<0.11,<0.11,<0.08,<0.33,<0.05,NA,<0.09,NA,<0.03,<0.03,<0.53,<0.12,<0.11,NA
Dungeness,,DU86,UMK-Unpasteurised Milk,15/02/2023,23-576,NA,NA,3.8±3.7,15±2.3,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±3.6,NA,NA,NA,NA,<0.04,NA,<0.07,<0.13,<0.12,<0.12,<0.36,<0.05,NA,<0.09,NA,<0.04,<0.04,<0.35,<0.12,<0.19,NA
Dungeness,,DU86,UMK-Unpasteurised Milk,21/06/2023,23-1127,NA,NA,<1.6,26±5.2,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.09,<0.10,<0.07,<0.36,<0.05,NA,<0.09,NA,<0.04,<0.04,<0.33,<0.13,<0.10,NA
Dungeness,,DU86,UMK-Unpasteurised Milk,15/08/2023,23-1929,NA,NA,<1.5,23±4.7,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.08,<0.24,<0.17,<0.21,<0.38,<0.06,NA,<0.09,NA,<0.03,<0.07,<0.38,<0.12,<0.19,NA
Dungeness,,DU86,UMK-Unpasteurised Milk,05/01/2024,23-2542,NA,NA,<1.4,13±4.8,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.2,NA,NA,NA,NA,<0.07,NA,<0.08,<0.15,<0.32,<0.13,<0.56,<0.09,NA,<0.13,NA,<0.08,<0.06,<0.27,<0.22,<0.12,NA
Dungeness,PLZ - Fish,,SCE - Escallop,03/02/2023,23-285,NA,<25,<25,24±4.8,20,NA,<0.027,NA,NA,NA,NA,NA,NA,0.00042±0.000065,NA,0.00091±0.00013,ND,0.0023±0.00018,0.000019±0.000018,120±8.1,<4.9,<0.05,<0.04,<0.10,<0.04,<0.12,<0.10,<0.33,<0.21,<0.23,<0.44,<0.07,<0.22,<0.10,ND,<0.04,<0.04,<0.31,<0.14,<0.13,<0.17
Dungeness,PLZ - Fish,,SOL - Sole (Dover sole),03/02/2023,23-286,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91±6.1,<4.5,<0.04,<0.03,<0.10,<0.05,<0.12,<0.08,<0.33,<0.21,<0.21,<0.40,<0.07,<0.26,<0.09,ND,<0.04,0.09±0.05,<0.25,<0.15,<0.09,<0.06
Dungeness,PLZ - Fish,,WHE - Common whelk,03/02/2023,23-292,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59±4.9,<11,<0.09,<0.07,<0.22,<0.08,<0.37,<0.18,<0.47,<0.45,<0.51,<0.87,<0.13,<0.65,<0.20,ND,<0.05,<0.08,<0.54,<0.24,<0.22,<0.28
Dungeness,PLZ - Fish,,WHG - Whiting,03/02/2023,23-287,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±3.8,<2.8,<0.04,<0.03,<0.08,<0.03,<0.09,<0.07,<0.21,<0.15,<0.18,<0.34,<0.05,<0.17,<0.08,ND,<0.02,<0.03,<0.24,<0.10,<0.10,<0.14
Dungeness,Sea kale (Power Station),,SKL - Sea kale,04/07/2023,23-1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97±6.8,<7.5,<0.06,<0.05,<0.15,<0.06,<0.16,<0.13,<0.52,<0.31,<0.35,<0.58,<0.09,<0.42,<0.14,ND,<0.11,<0.05,<0.37,<0.18,<0.15,<0.20
East Midlands,,EM04,UMK-Unpasteurised Milk,11/01/2023,23-22,NA,NA,NA,NA,NA,NA,<0.020,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,15/02/2023,23-357,NA,NA,NA,NA,NA,NA,<0.025,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,08/03/2023,23-458,NA,NA,NA,NA,NA,NA,0.014±0.014,NA,<0.080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,05/04/2023,23-610,NA,NA,NA,NA,NA,NA,0.017±0.013,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,10/05/2023,23-868,NA,NA,NA,NA,NA,NA,0.017±0.014,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,21/06/2023,23-1114,NA,NA,NA,NA,NA,NA,0.025±0.016,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,21/06/2023,23-1115,NA,NA,NA,9.2±5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,12/07/2023,23-1222,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,09/08/2023,23-1462,NA,NA,NA,NA,NA,NA,0.043±0.032,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,13/09/2023,23-1733,NA,NA,NA,NA,NA,NA,0.011±0.013,NA,<0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,11/10/2023,23-2053,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,08/11/2023,23-2273,NA,NA,NA,NA,NA,NA,<0.032,NA,<0.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Midlands,,EM04,UMK-Unpasteurised Milk,13/12/2023,23-2459,NA,NA,NA,NA,NA,NA,<0.018,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
England,,CANTEEN_MEAL_EAST,CANTEEN MEAL,28/03/2023,23-553,NA,NA,NA,NA,NA,NA,0.042±0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97±6.6,NA,NA,NA,NA,<0.06,NA,<0.07,<0.25,<0.21,<0.17,<0.38,<0.08,NA,<0.10,NA,<0.04,<0.04,<0.16,<0.19,<0.06,NA
England,,CANTEEN_MEAL_EAST,CANTEEN MEAL,16/05/2023,23-905,NA,NA,NA,NA,NA,NA,0.015±0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110±7.5,NA,NA,NA,NA,<0.06,NA,<0.09,<0.25,<0.21,<0.18,<0.51,<0.08,NA,<0.12,NA,<0.05,<0.05,<0.30,<0.18,<0.12,NA
England,,CANTEEN_MEAL_EAST,CANTEEN MEAL,15/08/2023,23-1484,NA,NA,NA,NA,NA,NA,0.025±0.0098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81±5.5,NA,NA,NA,NA,<0.03,NA,<0.05,<0.10,<0.10,<0.18,<0.31,<0.05,NA,<0.08,NA,<0.04,<0.03,<0.41,<0.10,<0.10,NA
England,,CANTEEN_MEAL_EAST,CANTEEN MEAL,28/11/2023,23-2331,NA,NA,NA,NA,NA,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87±5.7,NA,NA,NA,NA,<0.04,NA,<0.07,<0.06,<0.24,<0.09,<0.35,<0.05,NA,<0.09,NA,<0.05,0.08±0.05,<0.24,<0.11,<0.11,NA
England,,CANTEEN_MEAL_MIDDLE,CANTEEN MEAL,24/03/2023,23-544,NA,NA,NA,NA,NA,NA,0.019±0.0098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89±6.0,NA,NA,NA,NA,<0.03,NA,<0.06,<0.13,<0.11,<0.11,<0.33,<0.05,NA,<0.08,NA,<0.02,<0.03,<0.23,<0.10,<0.10,NA
England,,CANTEEN_MEAL_NORTH,CANTEEN MEAL,13/06/2023,23-1049,NA,NA,NA,NA,NA,NA,0.017±0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90±6.2,NA,NA,NA,NA,<0.04,NA,<0.06,<0.13,<0.11,<0.09,<0.40,<0.06,NA,<0.10,NA,<0.07,<0.04,<0.28,<0.14,<0.13,NA
England,,CANTEEN_MEAL_WEST,CANTEEN MEAL,25/04/2023,23-773,NA,NA,NA,NA,NA,NA,0.022±0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73±5.4,NA,NA,NA,NA,<0.04,NA,<0.06,<0.14,<0.21,<0.19,<0.34,<0.06,NA,<0.08,NA,<0.03,<0.03,<0.19,<0.12,<0.08,NA
Hartlepool,,CROP,BAR - Barley,13/09/2023,23-1697,NA,NA,82±41,130±34,NA,1.9±0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120±8.5,NA,NA,NA,NA,<0.10,NA,<0.17,<0.30,<0.30,<0.28,<0.98,<0.14,NA,<0.25,NA,<0.10,<0.10,<0.69,<0.29,<0.31,NA
Hartlepool,,CROP,POT - Potato,26/07/2023,23-1294,NA,NA,33±25,33±7.1,NA,0.70±0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170±12,NA,NA,NA,NA,<0.06,NA,<0.06,<0.06,<0.10,<0.05,<0.48,<0.07,NA,<0.12,NA,<0.05,<0.05,<0.28,<0.22,<0.13,NA
Hartlepool,,HA04,UMK-Unpasteurised Milk,21/03/2023,23-509,NA,NA,ND,ND,NA,0.40±0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±3.6,NA,NA,NA,NA,<0.05,NA,<0.06,<0.12,<0.11,<0.09,<0.33,<0.05,NA,<0.08,NA,<0.03,<0.03,<0.24,<0.12,<0.11,NA
Hartlepool,,HA04,UMK-Unpasteurised Milk,07/06/2023,23-1031,NA,NA,<1.1,25±3.1,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.7,NA,NA,NA,NA,<0.02,NA,<0.04,<0.05,<0.06,<0.05,<0.47,<0.03,NA,<0.06,NA,<0.02,<0.02,<0.20,<0.07,<0.12,NA
Hartlepool,,HA04,UMK-Unpasteurised Milk,15/08/2023,23-1805,NA,NA,5.6±4.3,20±2.9,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±3.8,NA,NA,NA,NA,<0.04,NA,<0.07,<0.16,<0.14,<0.13,<0.34,<0.06,NA,<0.09,NA,<0.04,<0.03,<0.25,<0.13,<0.11,NA
Hartlepool,,HA04,UMK-Unpasteurised Milk,06/12/2023,23-2430,NA,NA,<1.6,19±4.6,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.09,<0.10,<0.09,<0.35,<0.05,NA,<0.09,NA,<0.04,<0.07,<0.35,<0.12,<0.19,NA
Hartlepool,,HA10,UMK-Unpasteurised Milk,15/02/2023,23-574,NA,NA,3.4±3.9,15±2.8,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.6,NA,NA,NA,NA,<0.02,NA,<0.05,<0.10,<0.09,<0.09,<0.24,<0.03,NA,<0.06,NA,<0.04,<0.02,<0.21,<0.07,<0.12,NA
Hartlepool,,HA10,UMK-Unpasteurised Milk,15/05/2023,23-1197,NA,NA,<1.6,28±5.4,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±3.7,NA,NA,NA,NA,<0.04,NA,<0.06,<0.11,<0.12,<0.09,<0.38,<0.06,NA,<0.10,NA,<0.04,<0.04,<0.23,<0.14,<0.10,NA
Hartlepool,,HA10,UMK-Unpasteurised Milk,15/08/2023,23-1931,NA,NA,<1.4,15±4.8,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±4.6,NA,NA,NA,NA,<0.02,NA,<0.05,<0.16,<0.12,<0.14,<0.26,<0.04,NA,<0.06,NA,<0.02,<0.02,<0.23,<0.07,<0.12,NA
Hartlepool,,HA10,UMK-Unpasteurised Milk,05/01/2024,23-2543,NA,NA,<1.6,14±4.5,NA,0.60±0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±4.0,NA,NA,NA,NA,<0.07,NA,<0.08,<0.18,<0.19,<0.13,<0.55,<0.10,NA,<0.13,NA,<0.05,<0.06,<0.27,<0.22,<0.12,NA
Hartlepool,PLZ,,CRE - Edible crab,06/06/2023,23-975,NA,<25,26±22,30±6.5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70±6.2,<62,<0.27,<0.08,<0.52,<0.13,<0.52,<0.31,<2.4,<1.1,<2.4,<1.2,<0.23,<2.1,<0.27,ND,<0.11,<0.16,<0.67,<0.37,<0.21,<0.15
Hartlepool,PLZ,,PLE - European plaice,16/05/2023,23-900,NA,<25,<25,21±3.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97±7.0,<6.0,<0.08,<0.06,<0.16,<0.08,<0.18,<0.14,<0.44,<0.33,<0.32,<0.75,<0.25,<0.44,<0.18,ND,<0.09,0.18±0.10,<0.46,<0.22,<0.20,<0.25
Hartlepool,South Gare,,PEE - Edible winkle,22/08/2023,23-898,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26±2.4,ND,<0.08,<0.06,<0.58,<0.05,<0.19,<0.26,<9.3,<1.4,<4.5,<0.68,<0.12,<2.2,<0.13,ND,<0.09,0.09±0.05,<0.47,<0.15,<0.14,<0.21
Hartlepool,South Gare,,PEE - Edible winkle,22/08/2023,23-899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12±1.0,1.5±0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hartlepool,South Gare,,PEE - Edible winkle,27/09/2023,23-1831,NA,<25,33±22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44±4.2,<7.0,<0.10,<0.07,<0.19,<0.09,<0.24,<0.18,<0.52,<0.39,<0.39,<0.90,<0.14,<0.56,<0.22,ND,<0.10,<0.09,<0.57,<0.26,<0.24,<0.31
Hartlepool,South Gare,,PEE - Edible winkle,27/09/2023,23-1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11±0.79,1.1±0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hartlepool,South Gare,,PEE - Edible winkle,21/12/2023,23-2518,NA,NA,NA,19±4.4,19,NA,NA,NA,NA,NA,NA,NA,NA,0.0036±0.00059,NA,0.013±0.0012,ND,0.026±0.0018,0.000056±0.000063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harwell,,CROP,BAR - Barley,17/10/2023,23-2119,NA,<25,<60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130±11,NA,NA,NA,NA,<0.03,NA,<0.04,<0.09,<0.06,<0.05,<0.28,<0.04,NA,<0.07,NA,<0.02,<0.03,<0.25,<0.10,<0.14,NA
Harwell,,CROP,STB - Strawberries,12/07/2023,23-1210,NA,<1.1,<1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63±4.5,NA,NA,NA,NA,<0.05,NA,<0.05,<0.05,<0.07,<0.04,<0.38,<0.06,NA,<0.10,NA,<0.04,<0.04,<0.23,<0.15,<0.11,NA
Harwell,,HW06,UMK-Unpasteurised Milk,21/03/2023,23-506,NA,<1.5,<1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.7,NA,NA,NA,NA,<0.02,NA,<0.05,<0.08,<0.08,<0.08,<0.24,<0.03,NA,<0.06,NA,<0.03,<0.02,<0.21,<0.07,<0.12,NA
Harwell,,HW06,UMK-Unpasteurised Milk,07/06/2023,23-1032,NA,<1.3,<1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.5,NA,NA,NA,NA,<0.02,NA,<0.04,<0.05,<0.06,<0.05,<0.23,<0.03,NA,<0.06,NA,<0.02,<0.02,<0.37,<0.04,<0.12,NA
Harwell,,HW06,UMK-Unpasteurised Milk,15/08/2023,23-1806,NA,<6.5,<2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52±4.4,NA,NA,NA,NA,<0.03,NA,<0.06,<0.39,<0.12,<0.18,<0.26,<0.04,NA,<0.06,NA,<0.04,<0.02,<0.24,<0.08,<0.12,NA
Harwell,,HW06,UMK-Unpasteurised Milk,06/12/2023,23-2426,NA,<4.3,<2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55±4.7,NA,NA,NA,NA,<0.02,NA,<0.04,<0.11,<0.05,<0.08,<0.24,<0.03,NA,<0.06,NA,<0.04,<0.02,<0.22,<0.07,<0.12,NA
Harwell,,HW07,UMK-Unpasteurised Milk,15/02/2023,23-519,NA,<1.1,<1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62±5.0,NA,NA,NA,NA,<0.06,NA,<0.06,<0.28,<0.13,<0.12,<0.42,<0.07,NA,<0.12,NA,<0.04,<0.04,<0.23,<0.15,<0.11,NA
Harwell,,HW07,UMK-Unpasteurised Milk,07/06/2023,23-1033,NA,<1.2,<1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49±3.5,NA,NA,NA,NA,<0.04,NA,<0.06,<0.08,<0.09,<0.07,<0.34,<0.05,NA,<0.09,NA,<0.04,<0.04,<0.33,<0.12,<0.19,NA
Harwell,,HW07,UMK-Unpasteurised Milk,15/08/2023,23-1807,NA,<1.7,<1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51±4.3,NA,NA,NA,NA,<0.02,NA,<0.05,<0.25,<0.10,<0.12,<0.24,<0.04,NA,<0.06,NA,<0.03,<0.02,<0.23,<0.07,<0.12,NA
Harwell,,HW07,UMK-Unpasteurised Milk,06/12/2023,23-2428,NA,<1.4,<1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±4.0,NA,NA,NA,NA,<0.07,NA,<0.09,<0.22,<0.20,<0.14,<0.56,<0.09,NA,<0.13,NA,<0.07,<0.06,<0.27,<0.20,<0.12,NA
