SITENAME,STATION,TRAMPFARMNAME,DESCRIPTION,DATERECEIVED,LABORATORYSAMPLENUMBER,TOTALBETA,OBT,H-3,C-14,C-14(N),S-35,SR-90,TC-99,CS-137+CS-134,PM-147,PO-210,PB-210,NP-237,PU-238,PU-241,AM-241 (chem),CM-242,PU-239+240,CM-243+244,K-40,CR-51,MN-54,CO-57,CO-58,CO-60,ZN-65,SE-75,NB-95,ZR-95,RU-103,RU-106,AG-110M,SB-124,SB-125,I-131 (Aq),CS-134,CS-137,CE-144,EU-154,EU-155,AM-241
Sellafield,Sellafield Tidal 2,,COW - Cockle/Winkle,25/01/2022,21-2188,NA,NA,NA,32±4.9,20,NA,0.097±0.022,1.8±0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,24/02/2021,21-272,84±24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Sellafield Tidal 2,,PEE - Edible winkle,24/02/2021,21-273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095±0.018,2.1±0.38,1.4±0.11,ND,0.57±0.052,ND,61±4.5,<4.7,<0.12,<0.05,<0.13,<0.06,<0.25,<0.11,<0.71,<0.27,<0.30,<0.61,<0.09,<0.39,<0.15,ND,<0.11,1.0±0.14,<0.38,<0.19,<0.15,1.3±0.14
Sellafield,W/A Commercial,,COD - Cod,16/03/2021,21-367,NA,NA,NA,18±3.8,17,NA,NA,NA,NA,NA,NA,NA,NA,0.00041±0.000094,<0.20,0.0042±0.00042,ND,0.0022±0.00023,ND,120±8.0,<1.4,<0.08,<0.03,<0.04,<0.05,<0.16,<0.06,<0.20,<0.27,<0.12,<0.40,<0.07,<0.15,<0.10,ND,<0.07,2.4±0.19,<0.23,<0.15,<0.09,<0.10
Sellafield,W/A Commercial,,COD - Cod,16/03/2021,21-368,190±27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,COD - Cod,16/03/2021,21-369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67±0.064,0.032±0.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,COD - Cod,02/11/2021,21-1704,NA,NA,NA,41±5.1,19,NA,NA,NA,NA,NA,NA,NA,NA,0.0020±0.00026,<0.28,0.020±0.0012,ND,0.011±0.00078,ND,130±8.8,<1.8,<0.04,<0.03,<0.07,<0.04,<0.10,<0.07,<0.14,<0.13,<0.11,<0.36,<0.06,<0.14,<0.10,ND,<0.02,2.0±0.15,<0.26,<0.14,<0.12,<0.15
Sellafield,W/A Commercial,,COD - Cod,02/11/2021,21-1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63±0.061,0.067±0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,COD - Cod,25/01/2022,21-2186,NA,NA,NA,NA,NA,NA,<0.026,<0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,16/03/2021,21-377,NA,NA,NA,41±4.7,16,NA,NA,NA,NA,NA,NA,NA,NA,0.020±0.0058,0.60±0.24,0.94±0.081,ND,0.14±0.017,ND,78±5.3,<0.55,<0.03,<0.02,<0.04,<0.04,<0.08,<0.04,<0.06,<0.07,<0.10,<0.36,<0.05,<0.09,<0.13,<0.76,<0.03,1.2±0.10,<0.17,<0.10,<0.08,0.94±0.10
Sellafield,W/A Commercial,,NEP - Norway lobster,16/03/2021,21-378,110±22,<25,<25,NA,NA,NA,NA,NA,NA,0.058±0.063,NA,NA,0.00076±0.000086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,16/03/2021,21-379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9±0.18,0.096±0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,21/07/2021,21-1189,NA,NA,NA,32±4.3,15,NA,NA,NA,NA,NA,NA,NA,NA,0.027±0.0035,0.55±0.21,1.6±0.11,ND,0.18±0.011,ND,72±4.9,<0.94,<0.03,<0.02,<0.05,<0.04,<0.08,<0.05,<0.09,<0.10,<0.07,<0.29,<0.05,<0.11,<0.07,<4.5,<0.04,1.1±0.09,<0.18,<0.12,<0.07,1.4±0.11
Sellafield,W/A Commercial,,NEP - Norway lobster,21/07/2021,21-1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83±0.11,0.12±0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,NEP - Norway lobster,22/10/2021,21-1675,NA,NA,NA,NA,NA,NA,0.047±0.020,13±1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,16/03/2021,21-371,NA,NA,NA,46±5.0,17,NA,NA,NA,NA,NA,NA,NA,NA,0.0025±0.00032,<0.49,0.030±0.0025,ND,0.015±0.0010,ND,85±5.7,<2.4,<0.04,<0.03,<0.08,<0.04,<0.11,<0.07,<0.45,<0.29,<0.15,<0.36,<0.06,<0.18,<0.09,ND,<0.04,1.3±0.11,<0.22,<0.13,<0.09,<0.05
Sellafield,W/A Commercial,,PLE - European plaice,16/03/2021,21-372,160±25,<25,<25,NA,NA,NA,NA,NA,NA,0.038±0.041,NA,NA,0.000060±0.000043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,16/03/2021,21-373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5±0.22,0.34±0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,21/07/2021,21-1164,NA,NA,NA,45±5.2,21,NA,NA,NA,NA,NA,NA,NA,NA,0.00059±0.00012,<0.23,0.0081±0.00067,ND,0.0033±0.00031,ND,110±7.4,<2.5,<0.07,<0.05,<0.11,<0.07,<0.20,<0.11,<0.24,<0.22,<0.21,<0.62,<0.10,<0.28,<0.16,ND,<0.05,1.2±0.13,<0.38,<0.22,<0.16,<0.17
Sellafield,W/A Commercial,,PLE - European plaice,21/07/2021,21-1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8±0.15,0.18±0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,W/A Commercial,,PLE - European plaice,03/11/2021,21-1701,NA,NA,NA,NA,NA,NA,0.019±0.018,1.6±0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,11/05/2021,21-722,69±20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,11/05/2021,21-723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48±3.9,2.7±0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,08/06/2021,21-721,NA,NA,NA,38±4.9,20,NA,NA,NA,NA,NA,NA,NA,NA,0.51±0.066,12±0.98,6.9±0.43,ND,3.1±0.23,ND,13±1.5,<0.62,<0.04,<0.03,<0.05,0.12±0.04,<0.15,<0.10,<0.07,<0.10,<0.07,<0.40,<0.06,<0.12,<0.10,<0.51,<0.05,1.1±0.11,<0.22,<0.13,<0.10,6.2±0.46
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,20/07/2021,21-1154,NA,NA,NA,38±5.1,21,NA,NA,NA,NA,NA,NA,NA,NA,0.49±0.063,13±0.76,6.3±0.42,ND,2.9±0.19,ND,4.8±0.97,<1.2,<0.04,<0.03,<0.05,<0.07,<0.12,<0.07,<0.10,<0.11,<0.08,<0.38,<0.05,<0.13,<0.10,<3.7,<0.03,0.77±0.08,<0.27,<0.10,<0.13,6.1±0.50
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,20/07/2021,21-1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39±2.2,2.4±0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellafield,Whitehaven Harbour,,MUS - Blue (edible) mussel,22/10/2021,21-1673,NA,NA,NA,NA,NA,NA,0.24±0.031,10±0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sizewell,,CROP,BAR - Barley,11/08/2021,21-1291,NA,NA,<3.3,110±10,NA,1.2±0.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150±11,NA,NA,NA,NA,<0.05,NA,<0.06,<0.07,<0.10,<0.05,<0.39,<0.06,NA,<0.10,NA,<0.06,<0.05,<0.25,<0.17,<0.12,NA
Sizewell,,CROP,POT - Potato,11/08/2021,21-1292,NA,NA,<2.0,31±11,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140±10,NA,NA,NA,NA,<0.06,NA,<0.06,<0.06,<0.10,<0.05,<0.47,<0.08,NA,<0.12,NA,<0.04,<0.06,<0.51,<0.22,<0.16,NA
Sizewell,,SI11,UMK-Unpasteurised Milk,01/04/2021,21-451,NA,NA,<2.0,21±2.0,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37±3.1,NA,NA,NA,NA,<0.05,NA,<0.08,<0.14,<0.15,<0.11,<0.47,<0.07,NA,<0.12,NA,<0.05,<0.05,<0.33,<0.17,<0.15,NA
Sizewell,,SI11,UMK-Unpasteurised Milk,30/06/2021,21-1058,NA,NA,<2.8,22±2.1,NA,0.50±0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42±3.3,NA,NA,NA,NA,<0.04,NA,<0.05,<0.09,<0.09,<0.08,<0.28,<0.05,NA,<0.08,NA,<0.04,<0.03,<0.19,<0.11,<0.09,NA
Sizewell,,SI11,UMK-Unpasteurised Milk,04/10/2021,21-1603,NA,NA,<2.1,9.2±0.91,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29±2.4,NA,NA,NA,NA,<0.04,NA,<0.05,<0.12,<0.11,<0.10,<0.29,<0.05,NA,<0.09,NA,<0.03,<0.03,<0.19,<0.10,<0.09,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,08/04/2021,21-604,NA,NA,<3.0,21±2.0,NA,0.40±0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±4.6,NA,NA,NA,NA,<0.02,NA,<0.04,<0.15,<0.13,<0.06,<0.22,<0.03,NA,<0.06,NA,<0.02,<0.04,<0.20,<0.07,<0.11,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,23/06/2021,21-1017,NA,NA,<2.2,11±1.1,NA,0.90±0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50±4.3,NA,NA,NA,NA,<0.02,NA,<0.04,<0.08,<0.07,<0.07,<0.31,<0.03,NA,<0.06,NA,<0.02,<0.04,<0.19,<0.07,<0.11,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,06/10/2021,21-1604,NA,NA,<2.8,21±2.0,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47±3.7,NA,NA,NA,NA,<0.06,NA,<0.09,<0.22,<0.19,<0.15,<0.51,<0.08,NA,<0.12,NA,<0.07,<0.05,<0.35,<0.17,<0.15,NA
Sizewell,,SI91,UMK-Unpasteurised Milk,04/01/2022,21-2074,NA,NA,<2.1,19±1.7,NA,<0.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53±3.7,NA,NA,NA,NA,<0.04,NA,<0.05,<0.08,<0.09,<0.07,<0.33,<0.05,NA,<0.09,NA,<0.03,<0.03,<0.23,<0.12,<0.11,NA
Sizewell,R Alde - Martello Tower,,OYG - Pacific oyster,19/08/2021,21-1320,NA,<25,<25,14±3.3,14,NA,NA,NA,NA,NA,NA,NA,NA,0.00043±0.000073,NA,0.0019±0.00021,ND,0.0032±0.00026,0.000062±0.000031,76±5.7,<1.4,<0.07,<0.05,<0.09,<0.07,<0.30,<0.10,<0.19,<0.17,<0.12,<0.64,<0.09,<0.23,<0.17,<2.6,<0.07,<0.07,<0.38,<0.21,<0.18,<0.23
Sizewell,Sizewell Fish,,CRE - Edible crab,15/06/2021,21-931,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54±5.0,<1.8,<0.08,<0.05,<0.19,<0.10,<0.27,<0.12,<0.18,<0.23,<0.18,<0.80,<0.13,<0.37,<0.20,<3.7,<0.10,<0.09,<0.39,<0.28,<0.16,<0.18
Sizewell,Sizewell Fish,,HER - Herring,24/11/2021,21-1892,NA,27±29,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100±7.0,<1.6,<0.06,<0.05,<0.09,<0.06,<0.14,<0.09,<0.16,<0.18,<0.15,<0.59,<0.08,<0.17,<0.15,<5.6,<0.07,0.11±0.07,<0.40,<0.20,<0.19,<0.34
Sizewell,Sizewell Fish,,SKR - Skates/rays,15/06/2021,21-930,NA,<25,<25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98±6.7,<1.0,<0.05,<0.03,<0.07,<0.06,<0.15,<0.07,<0.11,<0.13,<0.10,<0.47,<0.07,<0.16,<0.12,<2.0,<0.07,0.23±0.08,<0.27,<0.18,<0.12,<0.12
South East,,SO04,UMK-Unpasteurised Milk,13/01/2021,21-41,NA,NA,NA,NA,NA,NA,<0.024,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,10/02/2021,21-177,NA,NA,NA,NA,NA,NA,0.018±0.013,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,17/03/2021,21-391,NA,NA,NA,NA,NA,NA,0.033±0.031,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,14/04/2021,21-623,NA,NA,NA,NA,NA,NA,0.017±0.017,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,12/05/2021,21-750,NA,NA,NA,NA,NA,NA,0.034±0.032,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,16/06/2021,21-951,NA,NA,NA,NA,NA,NA,0.017±0.016,NA,<0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,16/06/2021,21-952,NA,NA,NA,24±2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,14/07/2021,21-1152,NA,NA,NA,NA,NA,NA,0.024±0.014,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,11/08/2021,21-1273,NA,NA,NA,NA,NA,NA,<0.017,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,15/09/2021,21-1460,NA,NA,NA,NA,NA,NA,0.030±0.016,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,13/10/2021,21-1617,NA,NA,NA,NA,NA,NA,<0.022,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,10/11/2021,21-1800,NA,NA,NA,NA,NA,NA,<0.023,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO04,UMK-Unpasteurised Milk,15/12/2021,21-2008,NA,NA,NA,NA,NA,NA,0.026±0.014,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,28/01/2021,21-126,NA,NA,NA,NA,NA,NA,<0.026,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,24/02/2021,21-258,NA,NA,NA,NA,NA,NA,0.029±0.018,NA,<0.080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,24/03/2021,21-440,NA,NA,NA,NA,NA,NA,0.018±0.014,NA,<0.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,28/04/2021,21-704,NA,NA,NA,NA,NA,NA,0.029±0.032,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,26/05/2021,21-849,NA,NA,NA,NA,NA,NA,0.022±0.014,NA,<0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,23/06/2021,21-1007,NA,NA,NA,NA,NA,NA,0.019±0.016,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,23/06/2021,21-1008,NA,NA,NA,19±1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,28/07/2021,21-1211,NA,NA,NA,NA,NA,NA,0.021±0.013,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,25/08/2021,21-1344,NA,NA,NA,NA,NA,NA,0.030±0.015,NA,<0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,22/09/2021,21-1523,NA,NA,NA,NA,NA,NA,0.035±0.015,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,27/10/2021,21-1697,NA,NA,NA,NA,NA,NA,0.016±0.012,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,24/11/2021,21-1901,NA,NA,NA,NA,NA,NA,0.037±0.034,NA,<0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO07,UMK-Unpasteurised Milk,30/12/2021,21-2069,NA,NA,NA,NA,NA,NA,0.017±0.013,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,13/01/2021,21-47,NA,NA,NA,NA,NA,NA,0.016±0.013,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,24/02/2021,21-259,NA,NA,NA,NA,NA,NA,0.031±0.015,NA,<0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,10/03/2021,21-325,NA,NA,NA,NA,NA,NA,0.024±0.015,NA,<0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,14/04/2021,21-624,NA,NA,NA,NA,NA,NA,0.013±0.013,NA,<0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,12/05/2021,21-751,NA,NA,NA,NA,NA,NA,0.022±0.015,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,09/06/2021,21-886,NA,NA,NA,NA,NA,NA,0.035±0.035,NA,<0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,09/06/2021,21-887,NA,NA,NA,15±1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,07/07/2021,21-1094,NA,NA,NA,NA,NA,NA,0.020±0.014,NA,<0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,11/08/2021,21-1274,NA,NA,NA,NA,NA,NA,0.024±0.016,NA,<0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
South East,,SO09,UMK-Unpasteurised Milk,15/09/2021,21-1461,NA,NA,NA,NA,NA,NA,<0.024,NA,<0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
